==================================================
                new log file
==================================================
config:&{InstanceID:64 Cors:{AllowAllOrigins:false AllowOrigins:[] AllowHeaders:[Authorization AccessKey X-AccessKey UserToken X-Language X-WebAppID X-App X-Action] ExposeHeaders:[] AllowCredentials:true AllowWebSockets:true} Host: Port:6043 LogLevel:info GoPoolSize:50000 RotationInterval:15s TDengine:{Host:localhost Port:6041 Username:root Password:taosdata Usessl:false} Metrics:{Cluster: Prefix:taos Database:{Name:log Options:map[buffer:64 cachemodel:both keep:90 vgroups:1]} Tables:[]} Env:{InCGroup:false} Audit:{Enable:false Database:{Name: Options:map[]}} Log:{Level:info Path:/var/log/taos RotationCount:30 RotationTime:24h0m0s RotationSize:1073741824 KeepDays:30 Compress:false ReservedDiskSize:1073741824} Transfer: FromTime:2020-01-01T00:00:00+08:00 Drop:}
version                                      3.3.6.13
03/08 12:00:00.008383 00000228 WEB INFO  QID:0x2000000000003e00 finish request, status_code:200, latency:5.5222ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:00:02.491185 00000228 WEB INFO  QID:0x100000000049f00 finish request, status_code:200, latency:1.9203ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:00:03.739920 00000228 WEB INFO  QID:0x10000000004a200 finish request, status_code:200, latency:2.0351ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:00:03.740363 00000228 WEB INFO  QID:0x10000000004a100 finish request, status_code:200, latency:2.4831ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:00:15.008393 00000228 WEB INFO  QID:0x2000000000003f00 finish request, status_code:200, latency:5.254ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:00:30.007824 00000228 WEB INFO  QID:0x2000000000004000 finish request, status_code:200, latency:5.1784ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:00:32.493348 00000228 WEB INFO  QID:0x10000000004c300 finish request, status_code:200, latency:3.2614ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:00:33.759071 00000228 WEB INFO  QID:0x10000000004c500 finish request, status_code:200, latency:2.2064ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:00:33.760565 00000228 WEB INFO  QID:0x10000000004c600 finish request, status_code:200, latency:3.7097ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:00:45.007125 00000228 WEB INFO  QID:0x2000000000004100 finish request, status_code:200, latency:4.6471ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:01:00.007212 00000228 WEB INFO  QID:0x2000000000004200 finish request, status_code:200, latency:4.0611ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:01:03.492487 00000228 WEB INFO  QID:0x10000000004e800 finish request, status_code:200, latency:2.1546ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:01:03.779063 00000228 WEB INFO  QID:0x10000000004ea00 finish request, status_code:200, latency:2.0597ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:01:03.779571 00000228 WEB INFO  QID:0x10000000004e900 finish request, status_code:200, latency:2.5687ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:01:15.008767 00000228 WEB INFO  QID:0x2000000000004300 finish request, status_code:200, latency:5.0784ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:01:30.011781 00000228 WEB INFO  QID:0x2000000000004400 finish request, status_code:200, latency:7.1923ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:01:33.803598 00000228 WEB INFO  QID:0x100000000050d00 finish request, status_code:200, latency:3.3039ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:01:33.804317 00000228 WEB INFO  QID:0x100000000050c00 finish request, status_code:200, latency:4.0077ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:01:34.499425 00000228 WEB INFO  QID:0x100000000051000 finish request, status_code:200, latency:8.1434ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:01:45.008082 00000228 WEB INFO  QID:0x2000000000004500 finish request, status_code:200, latency:4.6202ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:02:00.007706 00000228 WEB INFO  QID:0x2000000000004600 finish request, status_code:200, latency:4.5722ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:02:03.824961 00000228 WEB INFO  QID:0x100000000053100 finish request, status_code:200, latency:2.0734ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:02:03.825382 00000228 WEB INFO  QID:0x100000000053000 finish request, status_code:200, latency:2.4975ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:02:05.493357 00000228 WEB INFO  QID:0x100000000053500 finish request, status_code:200, latency:2.973ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:02:15.009660 00000228 WEB INFO  QID:0x2000000000004700 finish request, status_code:200, latency:5.5242ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:02:30.008440 00000228 WEB INFO  QID:0x2000000000004800 finish request, status_code:200, latency:5.285ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:02:33.843450 00000228 WEB INFO  QID:0x100000000055500 finish request, status_code:200, latency:2.2777ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:02:33.844029 00000228 WEB INFO  QID:0x100000000055400 finish request, status_code:200, latency:2.83ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:02:36.496869 00000228 WEB INFO  QID:0x100000000055a00 finish request, status_code:200, latency:5.5651ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:02:45.007238 00000228 WEB INFO  QID:0x2000000000004900 finish request, status_code:200, latency:4.6674ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:03:00.011788 00000228 WEB INFO  QID:0x2000000000004a00 finish request, status_code:200, latency:8.2921ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:03:03.861200 00000228 WEB INFO  QID:0x100000000057900 finish request, status_code:200, latency:2.3164ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:03:03.861685 00000228 WEB INFO  QID:0x100000000057800 finish request, status_code:200, latency:2.7862ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:03:07.492428 00000228 WEB INFO  QID:0x100000000057f00 finish request, status_code:200, latency:2.6324ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:03:15.007659 00000228 WEB INFO  QID:0x2000000000004b00 finish request, status_code:200, latency:4.5479ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:03:30.013616 00000228 WEB INFO  QID:0x2000000000004c00 finish request, status_code:200, latency:7.2747ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:03:33.882557 00000228 WEB INFO  QID:0x100000000059d00 finish request, status_code:200, latency:2.9095ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:03:33.883494 00000228 WEB INFO  QID:0x100000000059c00 finish request, status_code:200, latency:3.8667ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:03:38.495039 00000228 WEB INFO  QID:0x10000000005a400 finish request, status_code:200, latency:2.883ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:03:45.019285 00000228 WEB INFO  QID:0x2000000000004d00 finish request, status_code:200, latency:13.7955ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:04:00.012342 00000228 WEB INFO  QID:0x2000000000004e00 finish request, status_code:200, latency:8.1345ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:04:03.899708 00000228 WEB INFO  QID:0x10000000005c100 finish request, status_code:200, latency:2.0826ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:04:03.900128 00000228 WEB INFO  QID:0x10000000005c000 finish request, status_code:200, latency:2.5309ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:04:09.501513 00000228 WEB INFO  QID:0x10000000005c800 finish request, status_code:200, latency:8.7572ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:04:15.007388 00000228 WEB INFO  QID:0x2000000000004f00 finish request, status_code:200, latency:3.6002ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:04:30.017600 00000228 WEB INFO  QID:0x2000000000005000 finish request, status_code:200, latency:13.3294ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:04:33.926485 00000228 WEB INFO  QID:0x10000000005e500 finish request, status_code:200, latency:3.614ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:04:33.927886 00000228 WEB INFO  QID:0x10000000005e400 finish request, status_code:200, latency:5.0901ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:04:40.491755 00000228 WEB INFO  QID:0x10000000005ed00 finish request, status_code:200, latency:1.6526ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:04:45.017156 00000228 WEB INFO  QID:0x2000000000005100 finish request, status_code:200, latency:11.8213ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:05:00.011130 00000228 WEB INFO  QID:0x2000000000005200 finish request, status_code:200, latency:7.4869ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:05:03.949752 00000228 WEB INFO  QID:0x100000000060900 finish request, status_code:200, latency:2.962ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:05:03.950555 00000228 WEB INFO  QID:0x100000000060800 finish request, status_code:200, latency:3.7588ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:05:11.494233 00000228 WEB INFO  QID:0x100000000061200 finish request, status_code:200, latency:3.5694ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:05:15.021503 00000228 WEB INFO  QID:0x2000000000005300 finish request, status_code:200, latency:15.7544ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:05:30.008924 00000228 WEB INFO  QID:0x2000000000005400 finish request, status_code:200, latency:5.2953ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:05:33.969191 00000228 WEB INFO  QID:0x100000000062d00 finish request, status_code:200, latency:1.9363ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:05:33.969632 00000228 WEB INFO  QID:0x100000000062c00 finish request, status_code:200, latency:2.3951ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:05:42.492646 00000228 WEB INFO  QID:0x100000000063700 finish request, status_code:200, latency:2.2705ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:05:45.007471 00000228 WEB INFO  QID:0x2000000000005500 finish request, status_code:200, latency:4.16ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:06:00.010686 00000228 WEB INFO  QID:0x2000000000005600 finish request, status_code:200, latency:6.69ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:06:03.989184 00000228 WEB INFO  QID:0x100000000065100 finish request, status_code:200, latency:2.1072ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:06:03.989696 00000228 WEB INFO  QID:0x100000000065000 finish request, status_code:200, latency:2.5129ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:06:13.496774 00000228 WEB INFO  QID:0x100000000065c00 finish request, status_code:200, latency:5.3856ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:06:15.006634 00000228 WEB INFO  QID:0x2000000000005700 finish request, status_code:200, latency:3.6168ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:06:30.009418 00000228 WEB INFO  QID:0x2000000000005800 finish request, status_code:200, latency:5.3047ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:06:34.008828 00000228 WEB INFO  QID:0x100000000067500 finish request, status_code:200, latency:2.8989ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:06:34.009578 00000228 WEB INFO  QID:0x100000000067400 finish request, status_code:200, latency:3.6521ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:06:44.492278 00000228 WEB INFO  QID:0x100000000068100 finish request, status_code:200, latency:1.9018ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:06:45.007046 00000228 WEB INFO  QID:0x2000000000005900 finish request, status_code:200, latency:4.1278ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:07:00.028779 00000228 WEB INFO  QID:0x2000000000005a00 finish request, status_code:200, latency:23.6487ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:07:04.032742 00000228 WEB INFO  QID:0x100000000069900 finish request, status_code:200, latency:4.3285ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:07:04.033654 00000228 WEB INFO  QID:0x100000000069800 finish request, status_code:200, latency:5.2069ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:07:15.010524 00000228 WEB INFO  QID:0x2000000000005b00 finish request, status_code:200, latency:6.6409ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:07:15.491765 00000228 WEB INFO  QID:0x10000000006a700 finish request, status_code:200, latency:1.9745ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:07:30.012154 00000228 WEB INFO  QID:0x2000000000005c00 finish request, status_code:200, latency:8.4669ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:07:34.052786 00000228 WEB INFO  QID:0x10000000006bd00 finish request, status_code:200, latency:3.0116ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:07:34.053398 00000228 WEB INFO  QID:0x10000000006bc00 finish request, status_code:200, latency:3.6282ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:07:45.012223 00000228 WEB INFO  QID:0x2000000000005d00 finish request, status_code:200, latency:8.5408ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:07:46.494046 00000228 WEB INFO  QID:0x10000000006cc00 finish request, status_code:200, latency:3.5588ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:08:00.012693 00000228 WEB INFO  QID:0x2000000000005e00 finish request, status_code:200, latency:9.2599ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:08:04.075259 00000228 WEB INFO  QID:0x10000000006e100 finish request, status_code:200, latency:3.3538ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:08:04.076060 00000228 WEB INFO  QID:0x10000000006e000 finish request, status_code:200, latency:4.0867ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:08:15.008745 00000228 WEB INFO  QID:0x2000000000005f00 finish request, status_code:200, latency:6.0818ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:08:17.491976 00000228 WEB INFO  QID:0x10000000006f100 finish request, status_code:200, latency:2.1197ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:08:30.017921 00000228 WEB INFO  QID:0x2000000000006000 finish request, status_code:200, latency:14.8187ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:08:34.094766 00000228 WEB INFO  QID:0x100000000070500 finish request, status_code:200, latency:3.1301ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:08:34.095587 00000228 WEB INFO  QID:0x100000000070400 finish request, status_code:200, latency:3.9172ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:08:45.006497 00000228 WEB INFO  QID:0x2000000000006100 finish request, status_code:200, latency:3.7078ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:08:48.495740 00000228 WEB INFO  QID:0x100000000071600 finish request, status_code:200, latency:5.5631ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:09:00.008843 00000228 WEB INFO  QID:0x2000000000006200 finish request, status_code:200, latency:5.4202ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:09:04.120433 00000228 WEB INFO  QID:0x100000000072900 finish request, status_code:200, latency:5.9108ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:09:04.121908 00000228 WEB INFO  QID:0x100000000072800 finish request, status_code:200, latency:7.3453ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:09:15.011420 00000228 WEB INFO  QID:0x2000000000006300 finish request, status_code:200, latency:7.4692ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:09:18.492194 00000228 WEB INFO  QID:0x100000000073a00 finish request, status_code:200, latency:2.0452ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:09:30.010350 00000228 WEB INFO  QID:0x2000000000006400 finish request, status_code:200, latency:7.2705ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:09:34.138838 00000228 WEB INFO  QID:0x100000000074d00 finish request, status_code:200, latency:2.5542ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:09:34.139333 00000228 WEB INFO  QID:0x100000000074c00 finish request, status_code:200, latency:3.0375ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:09:45.007673 00000228 WEB INFO  QID:0x2000000000006500 finish request, status_code:200, latency:4.3613ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:09:49.491503 00000228 WEB INFO  QID:0x100000000075f00 finish request, status_code:200, latency:1.8159ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:10:00.005867 00000228 WEB INFO  QID:0x2000000000006600 finish request, status_code:200, latency:3.8597ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:10:04.157718 00000228 WEB INFO  QID:0x100000000077100 finish request, status_code:200, latency:2.332ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:10:04.158205 00000228 WEB INFO  QID:0x100000000077000 finish request, status_code:200, latency:2.7981ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:10:15.006246 00000228 WEB INFO  QID:0x2000000000006700 finish request, status_code:200, latency:4.2142ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:10:20.492715 00000228 WEB INFO  QID:0x100000000078400 finish request, status_code:200, latency:3.4901ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:10:30.009649 00000228 WEB INFO  QID:0x2000000000006800 finish request, status_code:200, latency:6.6449ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:10:34.176819 00000228 WEB INFO  QID:0x100000000079500 finish request, status_code:200, latency:2.1297ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:10:34.177385 00000228 WEB INFO  QID:0x100000000079400 finish request, status_code:200, latency:2.681ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:10:45.016500 00000228 WEB INFO  QID:0x2000000000006900 finish request, status_code:200, latency:12.7729ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:10:50.493327 00000228 WEB INFO  QID:0x10000000007a800 finish request, status_code:200, latency:3.0059ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:11:00.012570 00000228 WEB INFO  QID:0x2000000000006a00 finish request, status_code:200, latency:7.0049ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:11:04.197533 00000228 WEB INFO  QID:0x10000000007b900 finish request, status_code:200, latency:2.2926ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:11:04.197984 00000228 WEB INFO  QID:0x10000000007b800 finish request, status_code:200, latency:2.748ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:11:15.009268 00000228 WEB INFO  QID:0x2000000000006b00 finish request, status_code:200, latency:5.4027ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:11:21.492504 00000228 WEB INFO  QID:0x10000000007cd00 finish request, status_code:200, latency:2.3395ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:11:30.007805 00000228 WEB INFO  QID:0x2000000000006c00 finish request, status_code:200, latency:4.5573ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:11:34.217705 00000228 WEB INFO  QID:0x10000000007dd00 finish request, status_code:200, latency:3.1495ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:11:34.218269 00000228 WEB INFO  QID:0x10000000007dc00 finish request, status_code:200, latency:3.7058ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:11:45.007734 00000228 WEB INFO  QID:0x2000000000006d00 finish request, status_code:200, latency:4.0511ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:11:52.500259 00000228 WEB INFO  QID:0x10000000007f200 finish request, status_code:200, latency:8.2629ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:12:00.008051 00000228 WEB INFO  QID:0x2000000000006e00 finish request, status_code:200, latency:5.0197ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:12:04.238338 00000228 WEB INFO  QID:0x100000000080100 finish request, status_code:200, latency:3.6776ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:12:04.239456 00000228 WEB INFO  QID:0x100000000080000 finish request, status_code:200, latency:4.7241ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:12:15.011328 00000228 WEB INFO  QID:0x2000000000006f00 finish request, status_code:200, latency:8.1448ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:12:23.492010 00000228 WEB INFO  QID:0x100000000081700 finish request, status_code:200, latency:1.9251ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:12:30.008401 00000228 WEB INFO  QID:0x2000000000007000 finish request, status_code:200, latency:5.2161ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:12:34.259532 00000228 WEB INFO  QID:0x100000000082500 finish request, status_code:200, latency:2.2567ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:12:34.260012 00000228 WEB INFO  QID:0x100000000082400 finish request, status_code:200, latency:2.7102ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:12:45.018875 00000228 WEB INFO  QID:0x2000000000007100 finish request, status_code:200, latency:14.4691ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:12:54.499061 00000228 WEB INFO  QID:0x100000000083c00 finish request, status_code:200, latency:8.4895ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:13:00.006476 00000228 WEB INFO  QID:0x2000000000007200 finish request, status_code:200, latency:4.0785ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:13:04.282449 00000228 WEB INFO  QID:0x100000000084800 finish request, status_code:200, latency:2.1859ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:13:04.282772 00000228 WEB INFO  QID:0x100000000084700 finish request, status_code:200, latency:2.4971ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:13:15.009933 00000228 WEB INFO  QID:0x2000000000007300 finish request, status_code:200, latency:7.6574ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:13:25.493610 00000228 WEB INFO  QID:0x100000000086200 finish request, status_code:200, latency:2.9852ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:13:30.011026 00000228 WEB INFO  QID:0x2000000000007400 finish request, status_code:200, latency:6.7258ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:13:34.301109 00000228 WEB INFO  QID:0x100000000086c00 finish request, status_code:200, latency:1.8501ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:13:34.301590 00000228 WEB INFO  QID:0x100000000086b00 finish request, status_code:200, latency:2.3334ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:13:45.019055 00000228 WEB INFO  QID:0x2000000000007500 finish request, status_code:200, latency:13.9936ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:13:56.492621 00000228 WEB INFO  QID:0x100000000088700 finish request, status_code:200, latency:2.4077ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:14:00.019835 00000228 WEB INFO  QID:0x2000000000007600 finish request, status_code:200, latency:15.3701ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:14:04.323932 00000228 WEB INFO  QID:0x100000000089000 finish request, status_code:200, latency:2.3888ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:14:04.324581 00000228 WEB INFO  QID:0x100000000088f00 finish request, status_code:200, latency:2.9981ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:14:15.012251 00000228 WEB INFO  QID:0x2000000000007700 finish request, status_code:200, latency:8.4398ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:14:27.492887 00000228 WEB INFO  QID:0x10000000008ac00 finish request, status_code:200, latency:2.5049ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:14:30.019704 00000228 WEB INFO  QID:0x2000000000007800 finish request, status_code:200, latency:15.4579ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:14:34.348471 00000228 WEB INFO  QID:0x10000000008b400 finish request, status_code:200, latency:5.257ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:14:34.350266 00000228 WEB INFO  QID:0x10000000008b300 finish request, status_code:200, latency:6.9862ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:14:45.022065 00000228 WEB INFO  QID:0x2000000000007900 finish request, status_code:200, latency:17.0981ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:14:58.492055 00000228 WEB INFO  QID:0x10000000008d100 finish request, status_code:200, latency:1.8989ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:15:00.014072 00000228 WEB INFO  QID:0x2000000000007a00 finish request, status_code:200, latency:10.1168ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:15:04.375247 00000228 WEB INFO  QID:0x10000000008d800 finish request, status_code:200, latency:5.3726ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:15:04.376323 00000228 WEB INFO  QID:0x10000000008d700 finish request, status_code:200, latency:6.4076ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:15:15.009504 00000228 WEB INFO  QID:0x2000000000007b00 finish request, status_code:200, latency:6.3671ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:15:29.493068 00000228 WEB INFO  QID:0x10000000008f600 finish request, status_code:200, latency:3.4334ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:15:30.008346 00000228 WEB INFO  QID:0x2000000000007c00 finish request, status_code:200, latency:5.6713ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:15:34.391068 00000228 WEB INFO  QID:0x10000000008fc00 finish request, status_code:200, latency:1.9909ms, client_ip:127.0.0.1, method:POST, uri:/taosd-cluster-basic
03/08 12:15:34.391379 00000228 WEB INFO  QID:0x10000000008fb00 finish request, status_code:200, latency:2.312ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
03/08 12:15:45.007989 00000228 WEB INFO  QID:0x2000000000007d00 finish request, status_code:200, latency:5.4187ms, client_ip:127.0.0.1, method:POST, uri:/adapter_report
03/08 12:15:59.493362 00000228 WEB INFO  QID:0x100000000091900 finish request, status_code:200, latency:2.7826ms, client_ip:127.0.0.1, method:POST, uri:/general-metric
